0.000000000000000000e+00 -0.000000000000000000e+00 -7.800000000000002487e-01 2.834999999999999964e+00 3.999999999999994671e-01 4.734999999999999432e+00
0.000000000000000000e+00 -4.999999999999893419e-03 -7.450000000000001066e-01 2.830000000000000071e+00 5.599999999999996092e-01 4.650000000000000355e+00
0.000000000000000000e+00 -1.499999999999968026e-02 -7.149999999999998579e-01 2.834999999999999964e+00 7.199999999999997513e-01 4.554999999999999716e+00
0.000000000000000000e+00 -2.000000000000046185e-02 -6.749999999999998224e-01 2.839999999999999858e+00 8.750000000000000000e-01 4.455000000000000071e+00
0.000000000000000000e+00 -2.000000000000046185e-02 -6.400000000000005684e-01 2.844999999999999751e+00 1.014999999999999680e+00 4.349999999999999645e+00
0.000000000000000000e+00 -2.000000000000046185e-02 -6.050000000000004263e-01 2.854999999999999982e+00 1.155000000000000249e+00 4.245000000000000107e+00
4.999999999999893419e-03 -1.499999999999968026e-02 -5.650000000000003908e-01 2.864999999999999769e+00 1.285000000000000142e+00 4.125000000000000000e+00
4.999999999999893419e-03 -1.499999999999968026e-02 -5.250000000000003553e-01 2.875000000000000000e+00 1.410000000000000142e+00 4.004999999999999893e+00
0.000000000000000000e+00 -1.499999999999968026e-02 -4.850000000000003197e-01 2.884999999999999787e+00 1.524999999999999467e+00 3.879999999999999893e+00
4.999999999999893419e-03 -4.999999999999893419e-03 -4.400000000000003908e-01 2.895000000000000018e+00 1.629999999999999893e+00 3.745000000000000107e+00
4.999999999999893419e-03 -4.999999999999893419e-03 -3.950000000000004619e-01 2.904999999999999805e+00 1.734999999999999432e+00 3.614999999999999769e+00
4.999999999999893419e-03 -0.000000000000000000e+00 -3.500000000000005329e-01 2.915000000000000036e+00 1.819999999999999396e+00 3.464999999999999858e+00
4.999999999999893419e-03 -0.000000000000000000e+00 -3.050000000000006040e-01 2.919999999999999929e+00 1.905000000000000249e+00 3.319999999999999840e+00
9.999999999999786837e-03 4.999999999999893419e-03 -2.549999999999998934e-01 2.924999999999999822e+00 1.974999999999999645e+00 3.174999999999999822e+00
9.999999999999786837e-03 4.999999999999893419e-03 -2.050000000000000711e-01 2.929999999999999716e+00 2.035000000000000142e+00 3.020000000000000018e+00
9.999999999999786837e-03 4.999999999999893419e-03 -1.550000000000002487e-01 2.935000000000000053e+00 2.089999999999999858e+00 2.864999999999999769e+00
9.999999999999786837e-03 4.999999999999893419e-03 -1.000000000000005329e-01 2.935000000000000053e+00 2.129999999999999893e+00 2.709999999999999964e+00
9.999999999999786837e-03 -0.000000000000000000e+00 -4.999999999999982236e-02 2.935000000000000053e+00 2.165000000000000036e+00 2.549999999999999822e+00
9.999999999999786837e-03 -0.000000000000000000e+00 4.999999999999893419e-03 2.935000000000000053e+00 2.184999999999999609e+00 2.395000000000000018e+00
1.499999999999968026e-02 -0.000000000000000000e+00 6.499999999999950262e-02 2.935000000000000053e+00 2.200000000000000178e+00 2.239999999999999769e+00
1.499999999999968026e-02 4.999999999999893419e-03 1.250000000000000000e-01 2.935000000000000053e+00 2.200000000000000178e+00 2.084999999999999964e+00
9.999999999999786837e-03 4.999999999999893419e-03 1.799999999999997158e-01 2.935000000000000053e+00 2.194999999999999396e+00 1.939999999999999503e+00
9.999999999999786837e-03 4.999999999999893419e-03 2.450000000000001066e-01 2.929999999999999716e+00 2.180000000000000604e+00 1.794999999999999929e+00
9.999999999999786837e-03 9.999999999999786837e-03 2.999999999999998224e-01 2.935000000000000053e+00 2.155000000000000249e+00 1.655000000000000249e+00
9.999999999999786837e-03 9.999999999999786837e-03 3.650000000000002132e-01 2.929999999999999716e+00 2.125000000000000000e+00 1.524999999999999467e+00
9.999999999999786837e-03 1.499999999999968026e-02 4.249999999999998224e-01 2.929999999999999716e+00 2.075000000000000178e+00 1.394999999999999574e+00
9.999999999999786837e-03 1.999999999999957367e-02 4.900000000000002132e-01 2.919999999999999929e+00 2.030000000000000249e+00 1.269999999999999574e+00
9.999999999999786837e-03 1.999999999999957367e-02 5.599999999999996092e-01 2.904999999999999805e+00 1.969999999999999751e+00 1.149999999999999467e+00
9.999999999999786837e-03 1.999999999999957367e-02 6.250000000000000000e-01 2.895000000000000018e+00 1.899999999999999467e+00 1.035000000000000142e+00
4.999999999999893419e-03 1.499999999999968026e-02 6.949999999999993960e-01 2.875000000000000000e+00 1.830000000000000071e+00 9.299999999999997158e-01
4.999999999999893419e-03 1.499999999999968026e-02 7.699999999999995737e-01 2.854999999999999982e+00 1.754999999999999893e+00 8.300000000000000711e-01
0.000000000000000000e+00 9.999999999999786837e-03 8.300000000000000711e-01 2.834999999999999964e+00 1.669999999999999929e+00 7.400000000000002132e-01
0.000000000000000000e+00 9.999999999999786837e-03 8.999999999999994671e-01 2.814999999999999947e+00 1.584999999999999964e+00 6.600000000000001421e-01
0.000000000000000000e+00 4.999999999999893419e-03 9.749999999999996447e-01 2.784999999999999698e+00 1.490000000000000213e+00 5.899999999999998579e-01
0.000000000000000000e+00 4.999999999999893419e-03 1.044999999999999929e+00 2.759999999999999787e+00 1.394999999999999574e+00 5.300000000000002487e-01
0.000000000000000000e+00 4.999999999999893419e-03 1.120000000000000107e+00 2.729999999999999982e+00 1.304999999999999716e+00 4.799999999999995381e-01
0.000000000000000000e+00 4.999999999999893419e-03 1.194999999999999396e+00 2.699999999999999734e+00 1.205000000000000071e+00 4.399999999999995026e-01
0.000000000000000000e+00 4.999999999999893419e-03 1.264999999999999680e+00 2.665000000000000036e+00 1.115000000000000213e+00 4.100000000000001421e-01
0.000000000000000000e+00 4.999999999999893419e-03 1.339999999999999858e+00 2.625000000000000000e+00 1.014999999999999680e+00 3.899999999999996803e-01
0.000000000000000000e+00 4.999999999999893419e-03 1.410000000000000142e+00 2.589999999999999858e+00 9.199999999999999289e-01 3.799999999999998934e-01
0.000000000000000000e+00 4.999999999999893419e-03 1.484999999999999432e+00 2.544999999999999929e+00 8.300000000000000711e-01 3.750000000000000000e-01
0.000000000000000000e+00 -0.000000000000000000e+00 1.559999999999999609e+00 2.500000000000000000e+00 7.400000000000002132e-01 3.899999999999996803e-01
0.000000000000000000e+00 -0.000000000000000000e+00 1.629999999999999893e+00 2.444999999999999840e+00 6.600000000000001421e-01 4.100000000000001421e-01
0.000000000000000000e+00 -4.999999999999893419e-03 1.705000000000000071e+00 2.395000000000000018e+00 5.800000000000000711e-01 4.399999999999995026e-01
0.000000000000000000e+00 -9.999999999999786837e-03 1.774999999999999467e+00 2.339999999999999858e+00 5.049999999999998934e-01 4.699999999999997513e-01
0.000000000000000000e+00 -1.499999999999968026e-02 1.844999999999999751e+00 2.279999999999999805e+00 4.399999999999995026e-01 5.149999999999996803e-01
